,BARCODE,BOOKABLE,COMMENTS,COMMUNITY,CONDITION,CONDITIONDATE,COURT_TYPE,CRE_DATE,DESCRIPTION,FACILITYID,FIELD_TYPE,HOUSE_NO,INSERVICE_COST,INSERVICE_DATE,LEGACYID,LIGHTING_SYSTEM,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MODEL,MOD_DATE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,OUTDOOR_REC_FAC_TYPE,OUTDOOR_REC_FAC_TYPE2,PARK,PARK_FACILITY_TYPE,PARK_OWNERSHIP,PRIMARY_USE,REFERENCE_NO,ROAD_CODE,SERIAL_NO,SERVICE_LEVEL,STATUS,STATUS_DATE,STRUCTURES_INSPECTION_ROUTE,SURFACE_TREATMENT,SURFACE_TYPE,TO_CLASS_FOR_WEB,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WORK_ASSIGNMENT,YRS_LIFE_EXPECTANCY
142,,N,,Newton,,,Games,,"Basketball Court; Bob Rutledge Park, 5424 - 148 St",1001439349,,05424,0,,0725-000000084,,South of Tennis Court,PARKS,,083,,20121016,"Bob Rutledge Park, 5424 - 148 St",,PARKS,1,Courts,Bob Rutledge Park,Court - Basketball/Hockey,,Basketball,1,14800,,,OPERATING,,,,Other,Y,,,,,
143,,Y,Painted ,Cloverdale,,,Tennis,,"4 Tennis Courts; Cloverdale Athletic Park, 6330 168 St",1001439350,,06330,0,20100501,0725-000000140,Y,"west side of park, at 168 St and 63 Ave",Parks,,076,,20141113,"Cloverdale Athletic Park, 6330 168 St",,Parks,1,Courts,Cloverdale Athletic Park,Court - Tennis - Regulation,,Tennis,1-1 - lit,16800,,,OPERATING,20101201151200,,,Asphalt,Y,,,,,
144,,,,South Surrey,,,Tennis,,"2 Practice Tennis Half Courts & Wall #3; Crescent Park School Grounds, 2440 128 St",1001439370,,02440,0,,0725-000000099,,"2 half tennis courts, immediately west of full courts",Parks,,111,,20171027,"Crescent Park School Grounds, 2440 128 St",,School District #36,1,Courts,Crescent Park School Grounds,Court - Tennis - Half,,Tennis - Half,3-2,12800,,,OPERATING,20020611131100,,,ASPHALT,Y,,,,,
145,,Y,,Cloverdale,,,Lacrosse Box,,"Lacrosse Box; Cloverdale Athletic Park, 6330 168 St",1001439354,,06330,0,,0725-000000032,,East of new parking lot,PARKS,,076,,20141112,"Cloverdale Athletic Park, 6330 168 St",,PARKS,1,Courts,Cloverdale Athletic Park,Lacrosse Box,,Lacrosse,1,16800,,,OPERATING,,,,Other,Y,,,,,
146,,,,Whalley,,,Games,,"Basketball Court; Royal Kwantlen Park, 13035 104 Ave",1001439292,,13035,0,19990927,0725-000000087,,Adjacent to tennis courts off 104 Ave,PARKS,,011,,20121016,"Royal Kwantlen Park, 13035 104 Ave",,PARKS,1,Courts,Royal Kwantlen Park,Court - Basketball/Hockey,,Basketball,1,10400,,,OPERATING,20000927134200,,,ASPHALT,Y,,,,,
147,,Y,Painted ,Cloverdale,,,Tennis,,"4 Tennis Courts; Cloverdale Athletic Park, 6330 168 St",1001439351,,06330,0,20100501,0725-000000140,Y,"west side of park, at 168 St and 63 Ave",Parks,,076,,20171026,"Cloverdale Athletic Park, 6330 168 St",,Parks,1,Courts,Cloverdale Athletic Park,Court - Tennis - Regulation,,Tennis,1-2 - lit,16800,,,OPERATING,20101201151200,,,Asphalt,Y,,,,,
148,,N,,South Surrey,,,Tennis,,"2 Tennis Courts #2; Crescent Park School Grounds, 2440 128 St",1001439371,,02440,0,,0725-000000026,Y,128th Str. Entrance North of 26th Ave. - west courts,PARKS,,111,,20171027,"Crescent Park School Grounds, 2440 128 St",,School District #36,1,Courts,Crescent Park School Grounds,Court - Tennis - Regulation,,Tennis,2-1 - lit,12800,,,OPERATING,,,,Asphalt,Y,,,,,
149,,N,,Whalley,,,Tennis,,"2 Tennis Courts; Robson Park, 12576 100 Ave",1001439293,,12576,0,,0725-000000018,,Adjacent to 100th Ave. Parking Lot,PARKS,,020,,20141113,"Robson Park, 12576 100 Ave",,PARKS,1,Courts,Robson Park,Court - Tennis - Regulation,,Tennis,1-1,10000,,,OPERATING,,,,Asphalt,Y,,,,,
150,,N,,Whalley,,,Tennis,,"6 Tennis Courts #1; Kennedy Park, 9058 Holt Rd",1001439295,,09058,0,,0725-000000002,Y,E Side Of Park,PARKS,,030,,20141113,"Kennedy Park, 9058 Holt Rd",,PARKS,1,Courts,Kennedy Park,Court - Tennis - Regulation,,Tennis,1-1 - lit,12040,,,OPERATING,,,,Asphalt,Y,,,,,
151,,N,,Whalley,,,Tennis,,"1 Practice Tennis Half Court & Wall #2; Kennedy Park, 9058 Holt Rd",1001439296,,09058,0,,0725-000000025,,North of existing courts,PARKS,,030,,20141113,"Kennedy Park, 9058 Holt Rd",,PARKS,1,Courts,Kennedy Park,Court - Tennis - Half,,Tennis - Half,2,12040,,,OPERATING,,,,Asphalt,Y,,,,,
152,,N,,Cloverdale,,,Games,,"Basketball/Hockey Court; Cloverdale Athletic Park, 6330 168 St",1001439355,,06330,0,,0725-000000062,,East of new parking lot,PARKS,,076,,20121016,"Cloverdale Athletic Park, 6330 168 St",,PARKS,1,Courts,Cloverdale Athletic Park,Court - Basketball/Hockey,,Basketball/Hockey,1,16800,,,OPERATING,,,,Other,Y,,,,,
153,,N,,Cloverdale,,,Tennis,,"1 Tennis Court; Cloverdale Heights Park, 5880 Aberdeen St",1001439356,,05880,0,,0725-000000011,,170th Str.,PARKS,,076,,20141112,"Cloverdale Heights Park, 5880 Aberdeen St",,PARKS,1,Courts,Cloverdale Heights Park,Court - Tennis - Regulation,,Tennis,1,16995,,,OPERATING,,,,Asphalt,Y,,,,,
154,,N,,Cloverdale,,,Games,,"Basketball Court; Cloverdale Heights Park, 5880 Aberdeen St",1001439357,,05880,0,,0725-000000068,,East of Tennis Court,PARKS,,076,,20121016,"Cloverdale Heights Park, 5880 Aberdeen St",,PARKS,1,Courts,Cloverdale Heights Park,Court - Basketball/Hockey,,Basketball,1,16995,,,OPERATING,,,,Other,Y,,,,,
155,,,,Cloverdale,,,Games,,"Basketball Court; Cloverdale Youth Park Grounds, 17848 64 Ave",1001439358,,17848,0,20000619,0725-000000092,,on 64 ave next to skate park,Parks,,077,,20121016,"Cloverdale Youth Park Grounds, 17848 64 Ave",,Parks,1,Courts,Cloverdale Youth Park,Court - Basketball/Hockey,,Basketball,1,06400,,,OPERATING,20010207103900,,,,Y,,,,,
156,,N,,Cloverdale,,,Tennis,,"2 Tennis Courts; Greenaway Park, 17905 60 Ave",1001439359,,17905,0,20110131,0725-000000143,,"SW corner of park, just north of playground",Parks,,077,,20141113,"Greenaway Park, 17905 60 Ave",,Parks,1,Courts,Greenaway Park,Court - Tennis - Regulation,,Tennis,1-1,06000,,,OPERATING,20110804141500,,,Asphalt,Y,,,,,
157,,N,,Cloverdale,,,Games,,"Basketball/Hockey Court; Don Christian Park, 6220 184 St",1001439361,,06220,0,,0725-000000067,,N of Cloverdale Youth Centre,PARKS,,078,,20121016,"Don Christian Park, 6220 184 St",,PARKS,1,Courts,Don Christian Park,Court - Basketball/Hockey,,Basketball/Hockey,1,18400,,,OPERATING,,,,Other,Y,,,,,
158,,N,,Cloverdale,,,Volleyball,,"Volleyball Court; Don Christian Park, 6220 184 St",1001439362,,06220,0,,0725-000000058,,south of soccer fields,PARKS,,078,,20130709,"Don Christian Park, 6220 184 St",,PARKS,1,Courts,Don Christian Park,Court - Volleyball,,Volleyball,1,18400,,,OPERATING,,,,Other,Y,,,,,
159,,N,"The court is still there, but Parks does not maintain this court due to FREMP stipulations.",South Surrey,,,Volleyball,,"Volleyball Court; Crescent Beach, 12160 Beecher St",1001439367,,12160,0,,0725-000000059,,North of Lifeguard Station,Unknown,,110,,20121016,"Crescent Beach, 12160 Beecher St",,PARKS,1,Courts,Crescent Beach,,,Volleyball,1,02780,,,OPERATING,,,,Other,,,,,,
160,,N,,Guildford,,,Tennis,,"2 Tennis Courts; Hummingbird Park, 11083 Swan Cres",1001439310,,11083,0,,0725-000000014,,N.W. Corner of Park,PARKS,,013,,20141113,"Hummingbird Park, 11083 Swan Cres",,PARKS,1,Courts,Hummingbird Park,Court - Tennis - Regulation,,Tennis,1-1,15155,,,OPERATING,,,,Asphalt,Y,,,,,
161,,N,,Whalley,,,Games,,"Basketball Court; Robertson Drive Park, 12730 92 Ave",1001439302,,12730,0,,0725-000000075,,North of Playground,PARKS,,030,,20121016,"Robertson Drive Park, 12730 92 Ave",,PARKS,1,Courts,Robertson Drive Park,Court - Basketball/Hockey,,Basketball,1,09200,,,OPERATING,,,,Other,Y,,,,,
162,,N,,South Surrey,,,Tennis,,"2 Tennis Courts #1; Crescent Park School Grounds, 2440 128 St",1001439373,,02440,0,,0725-000000024,Y,128th Str. Entrance-North of 26th Ave. - East courts,PARKS,,111,,20171027,"Crescent Park School Grounds, 2440 128 St",,School District #36,1,Courts,Crescent Park School Grounds,Court - Tennis - Regulation,,Tennis,1-1 - lit,12800,,,OPERATING,,,,Asphalt,Y,,,,,
163,,,,Newton,,,Tennis,20091126,"2 Tennis Courts; Goldstone Park, 5850 146 St",1001439407,,05850,0,20090131,0725-000000132,,south side of park,Parks,,073,,20171027,"Goldstone Park, 5850 146 St",,Parks,1,Courts,Goldstone Park,Court - Tennis - Regulation,,Tennis,1-2,14600,,,OPERATING,20080805165100,,,Asphalt,Y,,,,,
164,,N,Color Coated ,Fleetwood,,,Tennis,,"2 Tennis Courts #1; Fleetwood Park, 15802 80 Ave",1001439327,,15802,0,,0725-000000012,Y,S.E. Corner of Park,PARKS,,054,,20171027,"Fleetwood Park, 15802 80 Ave",,PARKS,1,Courts,Fleetwood Park,Court - Tennis - Regulation,,Tennis,1-2 - lit,08000,,,OPERATING,,,,Asphalt,Y,,,,,
165,,,,Guildford,,,Games,,"Basketball Half Court; Holly Park, 10706 148 St",1001439307,,10706,0,19910701,0725-000000098,,"half-court, immediately West of Lacrosse Box",Parks,,013,,20121016,"Holly Park, 10706 148 St",,Parks,1,Courts,Holly Park,Court - Basketball/Hockey,,Basketball - Half,1,14800,,,OPERATING,20020403075700,,,ASPHALT,Y,,,,,
166,,Y,,Guildford,,,Lacrosse Box,,"Lacrosse Box; Holly Park, 10706 148 St",1001439308,,10706,0,,0725-000000030,,East of Caretakers Residence,PARKS,,013,,20141112,"Holly Park, 10706 148 St",,PARKS,1,Courts,Holly Park,Lacrosse Box,,Lacrosse,1,14800,,,OPERATING,,,,Other,Y,,,,,
167,,N,,Guildford,,,Games,,"Basketball Court; Riverside Park, 14875 108A Ave",1001439309,,14875,0,,0725-000000066,,N.W. Corner Of Park,PARKS,,013,,20121016,"Riverside Park, 14875 108A Ave",,PARKS,1,Courts,Riverside Park,Court - Basketball/Hockey,,Basketball,1,10850,,,OPERATING,,,,Other,Y,,,,,
168,,N,,Cloverdale,,,Tennis,,"2 Tennis Courts; Greenaway Park, 17905 60 Ave",1001439360,,17905,0,20110131,0725-000000143,,"SW corner of park, just north of playground",Parks,,077,,20171027,"Greenaway Park, 17905 60 Ave",,Parks,1,Courts,Greenaway Park,Court - Tennis - Regulation,,Tennis,1-2,06000,,,OPERATING,20110804141500,,,Asphalt,Y,,,,,
169,,N,,Guildford,,,Tennis,,"2 Tennis Courts #1; Fraser Heights Park, 10588 160 St",1001439313,,10588,0,,0725-000000013,,NW Corner of park on 108 Ave,PARKS,,015,,20171027,"Fraser Heights Park, 10588 160 St",,PARKS,1,Courts,Fraser Heights Park,Court - Tennis - Regulation,,Tennis,1-2,16000,,,OPERATING,,,,Asphalt,Y,,,,,
170,,N,Colored & Painted ,South Surrey,,,Tennis,,"4 Tennis Courts; South Surrey Athletic Park, 1925 148 St",1001439380,,01925,0,,0725-000000004,N,N.W. of Water Playground,PARKS,,123,,20150908,"South Surrey Athletic Park, 1925 148 St",,PARKS,1,Courts,South Surrey Athletic Park,Court - Tennis - Regulation,,Tennis,1-3,14800,,,OPERATING,,,,Asphalt,Y,,,,,
171,,N,Colored & Painted ,South Surrey,,,Tennis,,"4 Tennis Courts; South Surrey Athletic Park, 1925 148 St",1001439381,,01925,0,,0725-000000004,N,N.W. of Water Playground,PARKS,,123,,20150908,"South Surrey Athletic Park, 1925 148 St",,PARKS,1,Courts,South Surrey Athletic Park,Court - Tennis - Regulation,,Tennis,1-4,14800,,,OPERATING,,,,Asphalt,Y,,,,,
