,BARCODE,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DESCRIPTION,FACILITYID,GRASS_CUTTING_ROUTE,HOUSE_NO,INSERVICE_COST,INSERVICE_DATE,IRRIGATED,LEGACYID,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MODEL,MOD_DATE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,PARK_NAME,PARK_OWNERSHIP,PASSIVE_TURF_TYPE,REFERENCE_NO,ROAD_CODE,SERIAL_NO,SERVICE_CLASSIFICATION,SERVICE_LEVEL,STATUS,STATUS_DATE,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WITHIN_DETENTION_POND,WITHIN_UTILITY_ROW,WORK_ASSIGNMENT,YRS_LIFE_EXPECTANCY
400,,,,,,"Passive Grass - Groomed; 62J - Greenbelt, 6571 138 St",1001440910,,06571,0,,,0703-000001463,along 138 St & 64a Ave blvd,Parks,,062,,20171208,"62J - Greenbelt, 6571 138 St",Park,Parks,,,Groomed,062-24,13800,,,,OPERATING,20120126164800,,,,,,,
401,,,,,20170725,"Passive Grass - Background; 55J - Greenbelt/55F - Greenbelt, 16794 76 Ave",1001941426,,16794,,20170725,,,Sounth side of park,Parks,,055,,20170725,"55J - Greenbelt/55F - Greenbelt, 16794 76 Ave",Park,Parks,,,Background,055-10,07600,,,,OPERATING,,,,,,,,
402,,,,,20180116,"Passive Grass - Background; Fraser View Park, 11210 159A St",1001980530,,11210,0,,,1001440712,30 m perimeter behind homes at 15955 113 Ave portion of site,PARKS,,005,,20180116,"Fraser View Park, 11210 159A St",Park,PARKS,,,Background,005-03,15950,,,,OPERATING,20060420131500,,,,,,,
403,,,,,,"Passive Grass - Industrial; 56A - Neighbourhood Park, 7850 168a St",1001894036,,07850,,,,,within site,Parks,,056,,20170725,"56A - Neighbourhood Park, 7850 168a St",,Parks,,,Industrial,056-04,16850,,,,OPERATING,,,,,,,,
404,,,,,,"Passive Grass - Groomed; Sullivan Heights Park, 6322 144 St",1001440843,,06322,0,20071004,,0703-000001380,around detention pond at 64 Ave & 146 St,Parks,,073,,20171208,"Sullivan Heights Park, 6322 144 St",Park,Parks,,,Groomed,073-09,14400,,,,OPERATING,20080805140400,,,,,,,
405,,,,,,"Passive Grass - Groomed; Cougar Creek Park, 6889 - 123 St",1001440516,,06889,0,,,0703-000001340,throughout east portion of site,PARKS,,060,,20171211,"Cougar Creek Park, 6889 123 St",Park,PARKS,,,Groomed,060-09,12300,,,,OPERATING,20060117152800,,,,,,,
406,,,,,,"Passive Grass - Groomed; Cougar Creek Park, 6889 - 123 St",1001440517,,06889,0,,,0703-000000712,throughout west portion of site,PARKS,,060,,20171211,"Cougar Creek Park, 6889 123 St",Park,PARKS,,,Groomed,060-08,12300,,,,OPERATING,,,,,,,,
407,,,,,,"Passive Grass - Groomed; 61H - Detention Pond, 13077 66a Ave",1001440766,,13077,0,19911120,,0703-000001192,along paths and at entrances (not detention ponds),Parks,,061,,20171211,"61H - Detention Pond, 13077 66a Ave",Park,Parks,,,Groomed,061-03,06650,,,,OPERATING,20020807093000,,,,,,,
408,,,,,,"Passive Grass - Groomed; 61J - Detention Pond, 6488 130a St",1001440835,,06488,0,19911120,,0703-000001193,"Entire site, except for detention pond area",Parks,,061,,20171211,"61J - Detention Pond, 6488 130a St",Park,Parks,,,Groomed,061-15,13050,,,,OPERATING,20020807093300,,,,,,,
409,,,,,,"Passive Grass - Moderate; 110D - Walkway, 2459 124 St",1001440840,,02459,0,,,0703-000000815,Either side of path from 123a St to 124 St - VIP,PARKS,,110,,20171211,"110D - Walkway, 2459 124 St",Park,PARKS,,,Moderate,110-09,12400,,,,OPERATING,,,,,,,,
410,,"2011-07-14:  As per Rob Landucci, this site is no longer natural area... therefore it is passive grass. nwa",,,,"Passive Grass - Background; 70G - Greenbelt, 12346 - 58A Ave",1001440874,,12346,0,,,0703-000000466,along Hwy 10 from E end to W end of site,Parks,,070,,20171211,"70G - Greenbelt, 12346 58A Ave",Park,Parks,,,Background,070-13,05850,,,,OPERATING,,,,,,,,
411,,,,,,"Passive Grass - Groomed; Bolivar Park, 13591 - Crestview Dr",1001440625,,13591,0,,,0703-000000038,along Alpen Pl blvd,PARKS,,001,,,"Bolivar Park, 13591 Crestview Dr",Park,PARKS,,,Groomed,001-02,11345,,,,OPERATING,,,,,,,,
412,,,,,20160928,"Passive Grass - Groomed; Chantrell Park, 2254 Chantrell Park Dr",1001893359,,02254,,20160928,,,137 St Park entrance area,Parks,,122,,20160928,"Chantrell Park, 2254 Chantrell Park Dr",Park,Parks,,,Groomed,122-02,13705,,,,OPERATING,,,,,,,,
413,,,,,,"Passive Grass - Groomed; Chantrell Park, 2254 Chantrell Park Dr",1001440494,,02254,0,19990519,,0703-000001324,at 2216 138 St entrance,Parks,,122,,20171206,"Chantrell Park, 2254 Chantrell Park Dr",Park,Parks,,,Groomed,122-22,13705,,,,OPERATING,20060113093100,,,,,,,
414,,,,,,"Passive Grass - Moderate; 2B - Greenbelt, 14248 Currie Dr",1001440628,,14248,0,,,0703-000000406,along Currie Dr blvd,PARKS,,002,,,"2B - Greenbelt, 14248 Currie Dr",Park,PARKS,,,Moderate,002-01,14340,,,,OPERATING,20060327164800,,,,,,,
415,,,,,,"Passive Grass - Moderate; Invergarry Park, 14400 Currie Dr",1001440629,,14400,0,,,0703-000000407,along Wallace Dr blvd,PARKS,,003,,,"Invergarry Park, 14400 Currie Dr",Park,PARKS,,,Moderate,003-03,14340,,,,OPERATING,20060327170500,,,,,,,
416,,,,,,"Passive Grass - Moderate; Whalley Reservoir Grounds, 14619 104A Ave",1001440631,,14619,0,,,0703-000000410,at 105a Ave side of site,PARKS,,013,,,"Whalley Reservoir Grounds, 14619 104A Ave",Land,PARKS,,,Moderate,013-04,10450,,,,OPERATING,20060327172400,,,,,,,
417,,,,,,"Passive Grass - Moderate; 15B - Greenbelt, 10900 164A St",1001440632,,10900,0,,,0703-000001107,On blvd @ 164A St end of site,Parks,,015,,,"15B - Greenbelt, 10900 164A St",Park,Parks,,,Moderate,015-21,16450,,,,OPERATING,20000831094300,,,,,,,
418,,,,,20161026,"Passive Grass - Groomed; Cloverdale Athletic Park, 6330 - 168 St",1001895118,,06330,,,,,"In the park, grass ref # 076-04",Parks,,076,,20161026,"Cloverdale Athletic Park, 6330 168 St",Park,Parks,,,Groomed,076-04,16800,,,,OPERATING,,,,,,,,
419,,,,,,"Passive Grass - Groomed; Chantrell Creek Park, 13741 24 Ave",1001440405,,13741,0,,,0703-000000042,throughout site,PARKS,,112,,20171206,"Chantrell Creek Park, 13741 24 Ave",Park,PARKS,,,Groomed,112-14,02400,,,,OPERATING,,,,,,,,
420,,,,,,"Passive Grass - Moderate; Ridgeview Park, 16592 109A Ave",1001440636,,16592,0,20011015,,0703-000000429,along 165b St edge of site,Parks,,015,,,"Ridgeview Park, 16592 109A Ave",Park,Parks,,,Moderate,015-25,10950,,,,OPERATING,20060328142700,,,,,,,
421,,,,,,"Passive Grass - Moderate; 15B - Greenbelt, 10900 164A St",1001440633,,10900,0,,,0703-000001108,On blvd @ 165 St end of site,Parks,,015,,20130612,"Ridgeview Park, 10900 164A St",Park,Parks,,,Moderate,015-22,16450,,,,OPERATING,20000831094400,,,,,,,
422,,,,,,"Passive Grass - Moderate; Ridgeview Park, 10894 165 St",1001440634,,10894,0,,,0703-000001109,On blvd @ 165 St end of site,Parks,,015,,20130612,"Ridgeview Park, 10894 165 St",Park,Parks,,,Moderate,015-23,16500,,,,OPERATING,20000831101900,,,,,,,
423,,,,,,"Passive Grass - Moderate; Ridgeview Park, 10894 165 St",1001440635,,10894,0,,,0703-000001110,On blvd @ 165B St end of site,Parks,,015,,20130612,"Ridgeview Park, 10894 165 St",Park,Parks,,,Moderate,015-24,16500,,,,OPERATING,20000831102000,,,,,,,
424,,,,,,"Passive Grass - Groomed; Shannon Park, 7312 192a St",1001440854,,07312,0,20100701,,0703-000001427,throughout site,Parks,,059,,,"Shannon Park, 7312 192a St",Park,Parks,,,Groomed,059-01,19250,,,,OPERATING,20101104092000,,,,,,,
425,,,,,,"Passive Grass - Groomed; Clover Ridge Berm - 78F, 19125 - Hwy #10=56 Ave",1001440500,,19125,0,,,0703-000000666,street end at 5605 Sundale Pl and fence line,PARKS,,078,,20171208,"Clover Ridge Berm - 78F, 19125 Hwy #10=56 Ave",Park,PARKS,,,Groomed,078-09,05603,,,,OPERATING,,,,,,,,
426,,,,,20130512,"Passive Grass - Groomed; Grandview Heights Linear Park, 2919 164 St",1001582016,,02919,,20140509,,,two smaller sections fronting 160 St,Parks,,115,,20180123,"Grandview Heights Linear Park, 2919 164 St",Park,Parks,Grandview Heights Linear Park,,Groomed,115-01,16400,,,,OPERATING,,,,,,,,
427,,,,,,"Passive Grass - Moderate; 30E - Utility ROW, 12719 88 Ave",1001440658,,12719,0,,,0703-000000662,along 128 St blvd and along multi-use path in greenway,Parks,,030,,20151216,"30E - Utility ROW, 12719 88 Ave",Park,Parks,,,Moderate,030-08,08800,,,,OPERATING,20060329115000,,,,,,,
428,,,,,20170925,"Passive Grass - Background; 77D - Utility ROW, 6063 184 St",1001947879,,06063,,20170925,,1001947874,1m mow strip along 202-E-06 Passive Grass,Parks,,077,,20170925,"77D - Utility ROW, 6063 184 St",Park,Parks,,,Background,077-09,18400,,,,OPERATING,,,,,,,,
429,,,,,,"Passive Grass - Groomed; Bose Forest Park, 6203 164 St",1001440902,,16381,0,20180226,,0703-000001456,throughout Park,Parks,,075,,20180226,"Bose Forest Park, 6203 164 St",Park,Parks,Bose Forest Park,,Groomed,075-14,06150,,,,OPERATING,20120126124900,,,,,,,
430,,,,,,,1001986344,,,,,,,,,,,,,,,,,,Groomed,,,,,,,,,,,,,,
431,,,,,,"Passive Grass - Background; 35B - Utility ROW, 16102 95A Ave",1001440738,,16102,0,,,0703-000000743,along multi-use greenway from 161 St to 162a St,PARKS,,035,,20160115,"35B - Utility ROW, 16102 95A Ave",Park,PARKS,,,Background,035-09,09550,,,,OPERATING,20060424164800,,,,,,,
432,,,,,,"Passive Grass - Well Groomed; Newton Wave Pool Grounds, 13730 72 Ave",1001440411,,13730,0,,,0703-000000937,throughout the site,Parks,,062,,20180220,"Newton Wave Pool Grounds, 13730 72 Ave",Land,Parks,,,Well Groomed,062-04,07200,,,,OPERATING,20020828135300,,,,,,,
433,,,,,,"Passive Grass - Groomed; Boothroyd Park - 76A, 6153 - 171 St",1001440344,,06153,0,,,0703-000000040,throughout site,PARKS,,076,,20171208,"Boothroyd Park - 76A, 6153 171 St",Park,PARKS,,,Groomed,076-08,17100,,,,OPERATING,,,,,,,,
434,,,,,,"Passive Grass - Groomed; Clayton Hill Park, 18221 Claytonhill Dr",1001440345,,06502,0,,,0703-000000055,throughout site,PARKS,,067,,20171208,"Clayton Hill Park, 18221 Claytonhill Dr",Park,PARKS,,,Groomed,067-03,18275,,,,OPERATING,,,,,,,,
435,,,,,,"Passive Grass - Moderate; 31H - Utility ROW, 8985 Queen Mary Blvd",1001440659,,08985,0,,,0703-000000473,along P1 and P2,PARKS,,031,,20151216,"31H - Utility ROW, 8985 Queen Mary Blvd",Park,PARKS,,,Moderate,031-06,13040,,,,OPERATING,,,,,,Y,,
436,,,,,,"Passive Grass - Well Groomed; Bakerview Park, 1845 - 154 St",1001440403,,01845,0,,,0703-000000030,"In the park, grass ref # 1",PARKS,,124,,20180219,"Bakerview Park, 1845 154 St",Park,PARKS,,,Well Groomed,124-08,15400,,,,OPERATING,,,,,,,,
437,,,,,,"Passive Grass - Well Groomed; South Surrey/White Rock Pool, 14655 - 17 Ave",1001440498,,14655,0,,,0703-000000525,Perimeter of Site,PARKS,,123,,20171208,"South Surrey/White Rock Pool Grounds, 14655 17 Ave",Land,PARKS,,,Well Groomed,123-20,01700,,,,OPERATING,,,,,,,,
438,,,,,,"Passive Grass - Groomed; Parkwood Village Park, 12901 - 73 Ave",1001440607,,12901,0,,,0703-000000131,Throughout Park,PARKS,,051,,20161019,"Parkwood Village Park, 12901 73 Ave",Park,PARKS,,,Groomed,051-01,07300,,,,OPERATING,,,,,,,,
439,,,,,,"Passive Grass - Groomed; 122D - Greenbelt, 1659 138A St",1001440893,,01659,0,19980527,,0703-000001160,Along 138A Street boulevard,Parks,,122,,20171206,"122D - Greenbelt, 1659 138A St",Park,Parks,,,Groomed,122-29,13850,,,,OPERATING,20020806103800,,,,,,,
440,,,,,,"Passive Grass - Groomed; Senator Reid Park, 6115 - 136 St",1001440362,,06115,0,,,0703-000000114,throughout site,PARKS,,071,,20180405,"Senator Reid Park, 6115 136 St",Park,PARKS,,,Groomed,071-07,13600,,,,OPERATING,,,,,,,,
441,,,,,,"Passive Grass - Groomed; Cartwright Lookout, 13513 56 Ave",1001440927,,13513,0,,,0703-000000048,throughout site,Parks,,071,,20171206,"Cartwright Lookout, 13513 56 Ave",Park,Parks,,,Groomed,071-02,05600,,,,OPERATING,,,,,,,,
442,,,,,,"Passive Grass - Groomed; Hartnell Park, 7065 195 St",1001440863,,07065,0,20101001,,0703-000001433,entire lot,Parks,,069,,20171208,"Hartnell Park, 7065 195 St",Park,Parks,,,Groomed,069-08,19500,,,,OPERATING,20110128170900,,,,,,,
443,,,,,,"Passive Grass - Well Groomed; Holly Park, 10706 - 148 St",1001440473,,10706,0,,,0703-000000007,throughout site,PARKS,,013,,20180416,"Holly Park, 10706 148 St",Park,PARKS,,,Well Groomed,013-07,14800,,,,OPERATING,,,,,,,,
444,,,,,,"Passive Grass - Moderate; 32B - Utility ROW, 9409 - 140 St",1001440671,,09409,0,,,0703-000000672,Along multi-use greenway from 138a St to 140 St,PARKS,,032,,20151221,"32B - Utility ROW, 9409 140 St",Park,PARKS,,,Moderate,032-16,14000,,,,OPERATING,20060329144300,,,,,,,
445,,,,,,"Passive Grass - Moderate; 40C - Utility ROW, 12592 82 Ave",1001440681,,12592,0,,,0703-000000687,along multi-use greenway and 80 Ave blvd,PARKS,,040,,20151221,"40C - Utility ROW, 12592 82 Ave",Park,PARKS,,,Moderate,040-04,08200,,,,OPERATING,20060403092200,,,,,,,
446,,,,,,"Passive Grass - Moderate; 50B - Utility ROW (Serpentine Dog-Off-Leash Park), 12586 80 Ave",1001440697,,12586,0,,,0703-000000667,along multi-use greenway from 80 Ave to 76 Ave,PARKS,,050,,20151221,"50B - Utility ROW (Serpentine Dog-Off-Leash Park), 12586 80 Ave",Park,PARKS,,,Moderate,050-08,08000,,,,OPERATING,20060403145600,,,,,,,
447,,,,,,"Passive Grass - Moderate; 45A - Greenbelt, 8399 167a St",1001440642,,08399,0,,,0703-000000899,almost entire site,Parks,,045,,20170627,"45A - Greenbelt, 8399 167a St",Park,Parks,,,Moderate,045-07,16750,,,,OPERATING,20010815083000,,,,,,,
448,,,,,20130417,Passive Grass - Groomed; 69G - Neighbourhood Park,1001592542,,19502,,,,,,,,069,,20171206,"69G - Neighbourhood Park, 19502 66 Ave",Park,,69G - Neighbourhood Park,,Groomed,069-05,06600,,,,OPERATING,,,,,,,,
449,,,,,20140321,"Passive Grass - Groomed; 68I - Neighbourhood Park, 6794 186 St",1001738129,,06794,,20110520,,,Throughout site,Parks,,068,,,"68I - Neighbourhood Park, 6794 186 St",Park,Parks,,,Groomed,068-04,18600,,,,OPERATING,,,,,,,,
450,,,,,,"Passive Grass - Groomed; 69K - Greenbelt, 19501 68 Ave",1001440926,,19501,0,20120419,,0703-000001465,along blvds,Parks,,069,,20171206,"69K - Greenbelt, 19501 68 Ave",Park,Parks,,,Groomed,069-04,06800,,,,OPERATING,20120418125500,,,,,,,
451,,,,,,"Passive Grass - Groomed; 75M - Greenbelt, 16790 57 Ave",1001440869,,16790,0,20100401,N,0703-000001436,at 168 St end of site and along path,Parks,,075,,20171208,"75M - Greenbelt, 16790 57 Ave",Park,Parks,,,Groomed,075-24,05700,,,,OPERATING,20110607132600,,,,,,,
452,,,,,20161109,"Passive Grass - Groomed; 146E - Greenbelt, 17156 4 Ave",1001896433,,17156,,20161109,,,grassed area infront of 171A St,Parks,,146,,20161109,947405,Park,Parks,,,Groomed,146-02,00400,,,,OPERATING,,,,,,,,
453,,,,,20170718,"Passive Grass - Moderate; Hazelnut Meadows Community Park, 14069 68 Ave",1001940590,,14069,,,,1001716686,,,,062,,20180517,"Hazelnut Meadows Community Park, 14069 68 Ave",Park,,,,Moderate,062-15,06800,,,,OPERATING,,,,,,,,
454,,,,,20140602,"Passive Grass - Groomed; 54A - Greenbelt, 7611 155 St",1001752031,,07611,,20140602,,,at 155st and 76A Ave,Parks,,054,,20180510,"54A - Greenbelt, 7611 155 St",Park,Parks,54A - Greenbelt,,Groomed,054-04,15500,,,,OPERATING,,,,,,,,
455,,,,,,"Passive Grass - Well Groomed; Heron Park, 12324 - Beecher St",1001440402,,12324,0,,,0703-000000087,In the park,PARKS,,110,,20171206,"Heron Park, 12324 Beecher St",Park,PARKS,,,Well Groomed,110-06,02780,,,,OPERATING,,,,,,,,
456,,,,,,"Passive Grass - Background; Semiahmoo Trail - 113B, 2570 149 St",1001440912,,02570,0,,,0703-000001020,at 2619 150 St edge of site (old detention pond),Parks,,113,,20171208,"Semiahmoo Trail - 113B, 2570 149 St",Park,Parks,,,Background,113-04,14900,,,,OPERATING,20120202131200,,,,,,,
457,,,,,,"Passive Grass - Well Groomed; Newton Cultural Centre Grounds, 13530 72 Ave",1001440911,,13530,0,,,0703-000001464,throughout site,Parks,,061,,20171211,"Newton Cultural Centre Grounds, 13530 72 Ave",Land,Parks,,,Well Groomed,061-16,07200,,,,OPERATING,20120201133900,,,,,,,
458,,,,,,"Passive Grass - Groomed; 122A - Greenbelt, 13810 18a Ave",1001440321,,13810,0,19950523,,0703-000001159,walkway at 13834 18a Ave,Parks,,122,,20171206,"122A - Greenbelt, 13810 18a Ave",Park,Parks,,,Groomed,122-04,01850,,,,OPERATING,20020806103400,,,,,,,
459,,,,,,"Passive Grass - Background; Nico-Wynd Path - 102F, 14215 Crescent Road",1001440913,,14215,0,,,0703-000001021,along dike,Parks,,102,,20171208,"Nico-Wynd Path - 102F, 14215 Crescent Road",Park,Parks,,,Background,102-09,80403,,,,OPERATING,20120202133400,,,,,,,
460,,,,,,"Passive Grass - Groomed; 121L - Greenbelt, 13447 Amble Wood Dr",1001440322,,13447,0,,,0703-000000033,walkway and blvd at 13454 Amblewood Dr,PARKS,,121,,20171206,"121L - Greenbelt, 13447 Amble Wood Dr",Park,PARKS,,,Groomed,121-12,01735,,,,OPERATING,,,,,,,,
461,,,,,,"Passive Grass - Background; 63D - Greenbelt, 14566 67 Ave",1001440914,,14566,0,,,0703-000001022,along path,Parks,,063,,20171208,"63D - Greenbelt, 14566 67 Ave",Park,Parks,,,Background,063-12,06700,,,,OPERATING,20120202135100,,,,,,,
462,,,,,,"Passive Grass - Groomed; Nichol Estates Park, 7415 144 St",1001440610,,07415,0,,,0703-000000999,throughout playground area of park,Parks,,052,,20170301,"Nichol Estates Park, 7415 144 St",Park,Parks,,,Groomed,052-01,14400,,,,OPERATING,20041013135000,,,,,,,
463,,,,,,"Passive Grass - Background; South Meridian Prk, 16187 12 Ave",1001440915,,16187,0,,,0703-000001023,detention pond area in west portion of park,Parks,,135,,20171208,"South Meridian Park, 16187 12 Ave",Park,Parks,,,Background,135-05,01200,,,,OPERATING,20120202140400,,,,,,,
464,,,,,,"Passive Grass - Background; Dunsmuir Farm, 2900 Dunsmuir Rd",1001440916,,02900,0,,,0703-000001024,along gravel entrance road to community garden,Parks,,110,,20171208,"Dunsmuir Farm, 2900 Dunsmuir Rd",Land,Parks,,,Background,110-07,12310,,,,OPERATING,20120202141100,,,,,,,
465,,,,,20130620,"Passive Grass - Moderate; 55J - Greenbelt/55F - Greenbelt, 16794 76 Ave",1001603150,,16794,0,20130620,,,Along 76 Ave boulevard,Parks,,055,,20130620,"55J - Greenbelt/55F - Greenbelt, 16794 76 Ave",Park,Parks,,,Moderate,055-09,07600,,,,OPERATING,20021029095400,,,,,,,
466,,,,,,"Passive Grass - Well Groomed; Surrey Museum Grounds, 17710 56a Ave",1001440643,,17710,0,20051001,,0703-000000494,throughout site,Parks,,077,,,"Surrey Museum Grounds, 17710 56a Ave",Land,Parks,,,Well Groomed,077-01,05650,,,,OPERATING,20060328153800,,,,,,,
467,,,,,,"Passive Grass - Groomed; 34H - Greenbelt, 15464 - 90 Ave",1001440549,,15464,0,,,0703-000000475,Throughout Site,PARKS,,034,,20160930,"34H - Greenbelt, 15466 90 Ave",Park,PARKS,,,Groomed,034-05,09000,,,,OPERATING,,,,,,,,
468,,,,,20130717,"Passive Grass - Background; 12G - Utility ROW, 10606 140a St",1001606587,,10606,,20130710,,,throughout the site,Parks,,012,,20180112,"12G - Utility ROW, 10606 140a St",Park,Parks,12G - Utility ROW,,Background,012-07,14050,,,,OPERATING,,,,,,Y,,
469,, , ,,20130717,"Passive Grass - Background; 12H - Utility ROW, 10550 140 St",1001606589,,10550,,20130710, ,,throughout site,,,021,,20180116,"12H - Utility ROW, 10550 140 St",Park,,12H - Utility ROW,,Background,012-12,14000,,,,OPERATING,,,,,,Y,,
470,,,,,,"Passive Grass - Groomed; 24H - Greenbelt, 9746 156 St",1001440648,,09746,0,,,0703-000000655,from 97 Ave to 97a Ave at 15700 blk,Parks,,024,,,"24H - Greenbelt, 9746 156 St",Park,Parks,,,Groomed,024-07,15600,,,,OPERATING,20060329101700,,,,,,,
471,,,,,20130620,"Passive Grass - Moderate; 55J - Greenbelt, 16696 77 Ave",1001603154,,16696,0,19940307,,1001440704,Along 77 Ave boulevard,Parks,,055,,20130620,"55J - Greenbelt, 16696 77 Ave",Park,Parks,,,Moderate,055-03,07700,,,,OPERATING,20021029095400,,,,,,,
472,,,,,,"Passive Grass - Well Groomed; Tom Binnie Park, 10665 City Parkway",1001440821,,10665,0,20080301,,0703-000001404,around synthetic field and throughout parking lot,Parks,,011,,20161129,"Tom Binnie Park, 10665 City Parkway",Park,Parks,,,Well Groomed,011-07,13502,,,,OPERATING,20100216124500,,,,,,,
473,,,,,,"Passive Grass - Moderate; 27A - Greenbelt, 9988 - 181 St",1001440653,,09988,0,,,0703-000000176,Along 181 St blvd,PARKS,,027,,,"27A - Greenbelt, 9988 181 St",Park,PARKS,,,Moderate,027-02,18100,,,,OPERATING,,,,,,,,
474,,,,,20151216,"Passive Grass - Background; 30E - Utility ROW, 12719 88 Ave",1001850505,,12719,0,,,1001440720,throughout site,Parks,,030,,20180112,"30E - Utility ROW, 12719 88 Ave",Park,Parks,,,Background,030-09,08800,,,,OPERATING,20060424105100,,,,,,,
475,,,,,,"Passive Grass - Moderate; 30E - Utility ROW, 12719 88 Ave",1001440655,,12719,0,,,0703-000000658,along 88 Ave blvd at 12700 blk,Parks,,030,,,"30E - Utility ROW, 12719 88 Ave",Park,Parks,,,Moderate,030-07,08800,,,,OPERATING,20060329113800,,,,,,,
476,,,,,,"Passive Grass - Moderate; Green Timbers Urban Forest Park, 14698 96 Ave",1001440647,,14698,0,,,0703-000000623,along multi-use path from 140 St to Fraser Hwy,PARKS,,023,,20131017,"Green Timbers Urban Forest Park, 14698 96 Ave",Land,PARKS,,,Moderate,023-12,09600,,,,OPERATING,20060329094200,,,,,,,
477,,,,,,"Passive Grass - Background; 31E - Utility ROW, 13378 - 92 Ave",1001440721,,13378,0,,,0703-000000718,throughout site,PARKS,,031,,20180112,"31E - Utility ROW, 13378 92 Ave",Park,PARKS,,,Background,031-09,09200,,,,OPERATING,20060424113700,,,,,,,
478,,,,,,"Passive Grass - Groomed; Cloverdale Easement, 17804 57 Ave",1001440351,,17804,0,,,0703-000000665,throughout site,PARKS,,077,,20171208,"Cloverdale Easement, 5650 179 St",Park,PARKS,,,Groomed,077-14,05700,,,,OPERATING,,,,,,,,
479,,,,,,"Passive Grass - Well Groomed; Sullivan Park, 6272 152 St",1001440395,,06272,0,,,0703-000000939,"In the park, grass ref # 2",Parks,,074,,20180219,"Sullivan Park, 6272 152 St",Park,Parks,,,Well Groomed,073-10,15200,,,,OPERATING,20020828144100,,,,,,,
480,,,,,,"Passive Grass - Groomed; Clayton Hill Park, 18221 Claytonhill Dr",1001440352,,18221,0,,,0703-000001134,throughout site,Parks,,067,,20171208,"Clayton Hill Park, 18221 Claytonhill Dr",Park,Parks,,,Groomed,067-09,06560,,,,OPERATING,20000926085400,,,,,,,
481,,,,,20170629,"Passive Grass - Moderate; 73M - Greenbelt, 14834 62 Ave",1001938595,,14834,,20151015,,1001841351,along T1,Parks,,073,,20170629,"73M - Greenbelt, 14834 62 Ave",Park,Parks,73M - Greenbelt,,Moderate,073-01,06200,,,,OPERATING,,,,,,,,
482,,,,,,"Passive Grass - Moderate; 43C - Greenbelt, 14934 88 Ave",1001440876,,14934,0,,,0703-000001204,at 8750 148 St portion of site,Parks,,043,,,"43C - Greenbelt, 14934 88 Ave",Park,Parks,,,Moderate,043-17,08800,,,,OPERATING,20110728132200,,,,,,,
483,,,,,,"Passive Grass - Groomed; 44H - Walkway, 8150 154b St",1001440877,,08150,0,,,0703-000001205,entire site,Parks,,044,,,"44H - Walkway, 8150 154b St",Park,Parks,,,Groomed,044-12,15470,,,,OPERATING,20110728132600,,,,,,,
484,,,,,,"Passive Grass - Moderate; 55H - Greenbelt, 7938 167a St",1001440878,,07938,0,,,0703-000000699,entire site,Parks,,055,,,"55H - Greenbelt, 7938 167a St",Park,Parks,,,Moderate,055-05,16750,,,,OPERATING,20060403155400,,,,,,,
485,,,,,,"Passive Grass - Groomed; Shannon Hill Park, 18320 54 Ave",1001440373,,18320,0,19990828,,0703-000001102,throughout north portion of site,Parks,,087,,20171208,"Shannon Hill Park, 18320 54 Ave",Park,Parks,,,Groomed,087-02,05400,,,,OPERATING,20000828155800,,,,,,,
486,,,,,,"Passive Grass - Groomed; 15J - Greenbelt, 10716 Fraserglen Dr",1001440444,,10716,0,,,0703-000000748,throughout site,PARKS,,015,,,"15J - Greenbelt, 10716 Fraserglen Dr",Park,PARKS,,,Groomed,015-10,16305,,,,OPERATING,,,,,,,,
487,,,,,,"Passive Grass - Groomed; A.J. McLellan Park, 16584 62a Ave",1001440356,,16584,0,20020816,,0703-000001266,around sportsfield,Parks,,075,,20171208,"A.J. McLellan Park, 16584 62a Ave",Park,Parks,,,Groomed,075-23,06250,,,,OPERATING,20021029143600,,,,,,,
488,,,,,,"Passive Grass - Background; 35C - Utility ROW, 9530 162A St",1001440739,,09530,0,,,0703-000000744,along multi-use greenway from 162a St to 164 St,PARKS,,035,,20160115,"35C - Utility ROW, 9530 162A St",Park,PARKS,,,Background,035-10,16250,,,,OPERATING,20060424165400,,,,,,,
489,,,,,,"Passive Grass - Background; Port Kells Park, 19340 - 88 Ave",1001440740,,19340,0,,,0703-000000138,along 88 Ave edge of site and northeast portion of site,PARKS,,049,,20160115,"Port Kells Park, 19340 88 Ave",Park,PARKS,,,Background,049-01,08800,,,,OPERATING,,,,,,,,
490,,,,,,"Passive Grass - Groomed; Greenaway Park, 17905 - 60 Ave",1001440357,,17905,0,,,0703-000000081,throughout site,PARKS,,077,,20171208,"Greenaway Park, 17905 60 Ave",Park,PARKS,,,Groomed,077-10,06000,,,,OPERATING,,,,,,,,
491,,,,,,"Passive Grass - Groomed; Sullivan Park, 6272 - 152 St",1001440394,,06272,0,,,0703-000000151,"In the park, grass ref # 1",PARKS,,074,,20180219,"Sullivan Park, 6272 152 St",Park,PARKS,,,Groomed,074-11,15200,,,,OPERATING,,,,,,,,
